raw_date,raw_merchant,raw_amount,true_category,true_date,true_amount
2024-04-16,DART TICKET MACHINE,-9.01,Transport,2024-04-16,9.01
07/03/2024,BOOTS PHARMACY DUBLIN,-?10.00,Shopping,2024-03-07,10.0
2023-12-09,Amazon.de Purchase,-14.05,Shopping,2023-12-09,14.05
2023-03-01,disney plus monthly,?10.10,Entertainment & Subscriptions,2023-03-01,10.1
"Jun 26, 2024",SHELL PETROL 3120,20.25,Transport,2024-06-26,20.25
02/06/2025,  Amazon.de Purchase   ,-?10.00,Shopping,2025-06-02,10.0
2025-03-09,IRISH RAIL ONLINE,-44.99,Transport,2025-03-09,44.99
2024-11-09,  Amazon.de Purchase   ,-72.17,Shopping,2024-11-09,72.17
10/07/2023,DELIVEROO.IE *9958,-?10.40,Dining & Takeaway,2023-07-10,10.4
"Jun 30, 2024",Audible Uk Monthly,?5.88,Entertainment & Subscriptions,2024-06-30,5.88
28/07/2024,ALDI STORE 5899,-32.55,Groceries,2024-07-28,32.55
"Jul 08, 2023",Nandos DUNDALK,-25.53,Dining & Takeaway,2023-07-08,25.53
"Sep 23, 2023",ALDI STORE 4097,-49.38,Groceries,2023-09-23,49.38
2024-12-02,Brown Thomas Dublin,-73.40,Shopping,2024-12-02,73.4
2023-01-12,Gourmet Burger Kitchen,10.38,Dining & Takeaway,2023-01-12,10.38
"Nov 30, 2024",TESCO EXTRA DUBLIN,?53.27,Groceries,2024-11-30,53.27
2023-06-29,SPAR EXPRESS CORK,?74.22,Groceries,2023-06-29,74.22
05/02/2024,ALDI IRELAND GMBH,-?42.98,Groceries,2024-02-05,42.98
2024-12-30,DELIVEROO.IE *4955,-?19.10,Dining & Takeaway,2024-12-30,19.1
21/06/2023,shell petrol 9006,-10.11,Transport,2023-06-21,10.11
2023-09-06,Insomnia Coffee Co,-?59.85,Dining & Takeaway,2023-09-06,59.85
"Apr 13, 2023",  Starbucks Coffee #9845   ,?34.50,Dining & Takeaway,2023-04-13,34.5
"Aug 19, 2024",  THE LOCAL PUB & GRILL   ,-3.80,Dining & Takeaway,2024-08-19,3.8
2024-06-19,AMZN PRIME MEMBER,-15.66,Entertainment & Subscriptions,2024-06-19,15.66
2023-04-28,DUNNES STORES GALWAY,-50.44,Groceries,2023-04-28,50.44
2024-09-28,AER LINGUS DUBLIN,-?119.63,Travel,2024-09-28,119.63
10/05/2025,lidl ireland,?141.41,Groceries,2025-05-10,141.41
2023-09-18,Costa Coffee SWORDS,-?65.75,Dining & Takeaway,2023-09-18,65.75
2023-12-28,electric ireland dd,-69.59,Utilities & Bills,2023-12-28,69.59
2023-11-26,  BOOTS PHARMACY KILKENNY   ,-?41.88,Shopping,2023-11-26,41.88
"Nov 16, 2024",lidl ireland,-?99.71,Groceries,2024-11-16,99.71
2023-06-09,TESCO EXTRA GALWAY,-?85.61,Groceries,2023-06-09,85.61
2023-12-19,THE LOCAL PUB & GRILL,5.97,Dining & Takeaway,2023-12-19,5.97
2025-04-27,SuperValu BRAY,?48.93,Groceries,2025-04-27,48.93
2024-06-15,,-?31.04,Groceries,2024-06-15,31.04
2023-01-28,LIDL IRELAND,-82.04,Groceries,2023-01-28,82.04
2024-09-15,RYANAIR *1170 AIRLINE,126.51,Travel,2024-09-15,126.51
2023-11-10,Gourmet Burger Kitchen,?23.59,Dining & Takeaway,2023-11-10,23.59
11/02/2024,decathlon sports ireland,-78.79,Shopping,2024-02-11,78.79
2025-06-01,aldi store 7143,-51.28,Groceries,2025-06-01,51.28
2024-06-05,SHELL PETROL 8444,-2.40,Transport,2024-06-05,2.4
2025-03-23,CIRCLE K BRAY,-?9.53,Transport,2025-03-23,9.53
2023-09-04,DELIVEROO.IE *8415,24.02,Dining & Takeaway,2023-09-04,24.02
2024-11-28,dominos pizza dundalk,-3.80,Dining & Takeaway,2024-11-28,3.8
2023-07-17,LIDL IRELAND,-35.27,Groceries,2023-07-17,35.27
2025-03-17,IKEA DUBLIN STORE,?127.72,Shopping,2025-03-17,127.72
2024.01.04,JUST EAT 9305,-27.32,Dining & Takeaway,2024-01-04,27.32
2025-04-27,IRISH RAIL ONLINE,-2.40,Transport,2025-04-27,2.4
2024-03-17,  Marks & Spencer Food   ,-52.01,Groceries,2024-03-17,52.01
29/03/2025,ODEON CINEMAS BRAY,?6.44,Entertainment & Subscriptions,2025-03-29,6.44
2023.04.04,steam games purchase,18.56,Entertainment & Subscriptions,2023-04-04,18.56
2023-09-01,Irish Water Direct Debit,?160.95,Utilities & Bills,2023-09-01,160.95
2024-09-18,Audible UK Monthly,-?4.99,Entertainment & Subscriptions,2024-09-18,4.99
18/01/2023,Costa Coffee BRAY,8.51,Dining & Takeaway,2023-01-18,8.51
2023-07-14,Tesco Express,-57.15,Groceries,2023-07-14,57.15
2024.08.25,Marks & Spencer Food,69.79,Groceries,2024-08-25,69.79
31/03/2025,TESCO EXTRA DUBLIN,33.91,Groceries,2025-03-31,33.91
09/01/2024,Sky Ireland TV & Broadband,-80.54,Utilities & Bills,2024-01-09,80.54
2024-03-17,Brown Thomas Dublin,-28.41,Shopping,2024-03-17,28.41
2024-04-23,Nandos BRAY,-30.51,Dining & Takeaway,2024-04-23,30.51
2024-11-24,Lidl 9533 LIMERICK,-116.96,Groceries,2024-11-24,116.96
22/05/2025,SPAR EXPRESS KILKENNY,-71.09,Groceries,2025-05-22,71.09
16/04/2023,YOUTUBE PREMIUM,-25.87,Entertainment & Subscriptions,2023-04-16,25.87
2023.12.16,  LIDL IRELAND   ,?58.80,Groceries,2023-12-16,58.8
2023.11.02,deliveroo.ie *3626,-17.35,Dining & Takeaway,2023-11-02,17.35
2023.10.02,tesco extra galway,-8.50,Groceries,2023-10-02,8.5
2024-09-24,boots pharmacy galway,-141.08,Shopping,2024-09-24,141.08
2023-12-26,Mcdonalds Bray,-28.98,Dining & Takeaway,2023-12-26,28.98
2024-05-30,gourmet burger kitchen,-41.96,Dining & Takeaway,2024-05-30,41.96
"May 11, 2024",shell petrol 4757,?2.40,Transport,2024-05-11,2.4
26/04/2025,  UBER *TRIP 6783   ,-?33.25,Transport,2025-04-26,33.25
2025-05-17,ALDI IRELAND GMBH,-?31.88,Groceries,2025-05-17,31.88
2023.10.27,VODAFONE BILL PAY,-?92.22,Utilities & Bills,2023-10-27,92.22
2025-02-21,  ALDI STORE 1147   ,61.96,Groceries,2025-02-21,61.96
12/03/2025,ODEON CINEMAS BRAY,-20.66,Entertainment & Subscriptions,2025-03-12,20.66
2024-07-08,  Tesco Store #8602   ,-?46.27,Groceries,2024-07-08,46.27
2023-12-15,FREE NOW TAXI DUBLIN,-3.03,Transport,2023-12-15,3.03
"Aug 17, 2023",APPLE STORE RETAIL,?150.22,Shopping,2023-08-17,150.22
"Mar 23, 2024",APPLE.COM/BILL,?25.01,Entertainment & Subscriptions,2024-03-23,25.01
2024-09-17,insomnia coffee co,-?21.27,Dining & Takeaway,2024-09-17,21.27
2025-01-01,Tesco Express,?33.14,Groceries,2025-01-01,33.14
"Jan 08, 2025",Starbucks Coffee #5208,-7.09,Dining & Takeaway,2025-01-08,7.09
18/12/2024,costa coffee bray,-?60.02,Dining & Takeaway,2024-12-18,60.02
"Sep 29, 2024",Tesco Store #9062,-?84.10,Groceries,2024-09-29,84.1
21/08/2023,Tesco Store #2013,?41.65,Groceries,2023-08-21,41.65
20/04/2025,AMZN Mktp UK*4419,-58.33,Shopping,2025-04-20,58.33
2024-02-28,DELIVEROO.IE *8580,-24.35,Dining & Takeaway,2024-02-28,24.35
2024-11-22,CIRCLE K DUNDALK,-26.48,Transport,2024-11-22,26.48
"Feb 10, 2025",dunnes stores bray,-?28.80,Groceries,2025-02-10,28.8
11/10/2023,  Dentist Clinic Dublin   ,-?20.84,Health & Fitness,2023-10-11,20.84
16/06/2024,  Tesco Express   ,-?59.44,Groceries,2024-06-16,59.44
2023-01-16,  Physiotherapy Care Dublin   ,-?68.50,Health & Fitness,2023-01-16,68.5
23/09/2024,  Marks & Spencer Food   ,-?60.37,Groceries,2024-09-23,60.37
2024.03.25,PENNEYS PRIMARK DUBLIN,-10.00,Shopping,2024-03-25,10.0
2025-05-24,Nandos Dundalk,-10.07,Dining & Takeaway,2025-05-24,10.07
2023-04-28,  LIDL IRELAND   ,-86.94,Groceries,2023-04-28,86.94
26/07/2023,Boojum Burrito KILKENNY,-?12.95,Dining & Takeaway,2023-07-26,12.95
2023-10-22,Lidl 5361 LIMERICK,-45.07,Groceries,2023-10-22,45.07
17/05/2025,Applegreen Motorway Services,-18.84,Transport,2025-05-17,18.84
17/09/2024,dominos pizza bray,3.80,Dining & Takeaway,2024-09-17,3.8
2024-07-07,LEAP CARD AUTO TOPUP,-?12.98,Transport,2024-07-07,12.98
2023-03-25,  Marks & Spencer Food   ,-88.28,Groceries,2023-03-25,88.28
2023.06.24,  Dominos Pizza SWORDS   ,-61.08,Dining & Takeaway,2023-06-24,61.08
18/02/2024,SHELL PETROL 2950,-50.20,Transport,2024-02-18,50.2
17/07/2023,aldi store 6104,-?74.97,Groceries,2023-07-17,74.97
28/06/2023,CIRCLE K KILKENNY,-?26.51,Transport,2023-06-28,26.51
14/01/2024,Gourmet Burger Kitchen,63.73,Dining & Takeaway,2024-01-14,63.73
2025-04-08,Physiotherapy Care Dublin,-?53.17,Health & Fitness,2025-04-08,53.17
03/04/2023,ALDI STORE 2645,-?59.84,Groceries,2023-04-03,59.84
2025-02-07,SHELL PETROL 6643,-17.37,Transport,2025-02-07,17.37
2024-03-09,LEAP CARD AUTO TOPUP,?32.30,Transport,2024-03-09,32.3
2023-05-28,LEAP CARD AUTO TOPUP,-?34.38,Transport,2023-05-28,34.38
"Aug 05, 2024",DART TICKET MACHINE,?37.15,Transport,2024-08-05,37.15
2025-06-04,FLYEfit Gym Monthly DD,-41.73,Health & Fitness,2025-06-04,41.73
2024-10-03,,-?77.07,Groceries,2024-10-03,77.07
2023-09-23,SHELL PETROL 8469,-2.40,Transport,2023-09-23,2.4
"Apr 02, 2025",tesco express,-65.25,Groceries,2025-04-02,65.25
2023-08-23,UBER *TRIP 1916,-10.49,Transport,2023-08-23,10.49
2025-04-28,Starbucks Coffee #1331,3.80,Dining & Takeaway,2025-04-28,3.8
23/10/2023,LIDL IRELAND,-8.50,Groceries,2023-10-23,8.5
2023-06-02,  Steam Games Purchase   ,-4.99,Entertainment & Subscriptions,2023-06-02,4.99
2023-11-14,DUBLIN BUS 7427,?6.61,Transport,2023-11-14,6.61
06/05/2024,ALDI IRELAND GMBH,65.07,Groceries,2024-05-06,65.07
08/08/2023,AER LINGUS DUBLIN,-?182.49,Travel,2023-08-08,182.49
2025-02-10,Marks & Spencer Food,-74.63,Groceries,2025-02-10,74.63
2025-05-15,  Tesco Express   ,?26.12,Groceries,2025-05-15,26.12
2024-02-11,APPLE STORE RETAIL,-36.34,Shopping,2024-02-11,36.34
2025-05-22,  PLAYSTATION NETWORK 7168   ,-?16.30,Entertainment & Subscriptions,2025-05-22,16.3
2023-09-04,HOTELS.COM RESERVATION,-116.91,Travel,2023-09-04,116.91
2024-12-16,Starbucks Coffee #8507,?47.89,Dining & Takeaway,2024-12-16,47.89
2023.09.22,JUST EAT 7027,-66.55,Dining & Takeaway,2023-09-22,66.55
2024-06-02,ALDI IRELAND GMBH,-?64.01,Groceries,2024-06-02,64.01
2024-06-14,  Tesco Express   ,?9.58,Groceries,2024-06-14,9.58
2023.09.21,Aldi Store 4901,?78.10,Groceries,2023-09-21,78.1
2025.04.16,AMZN PRIME MEMBER,-?20.69,Entertainment & Subscriptions,2025-04-16,20.69
2023-02-14,Boots Healthcare DUBLIN,?43.97,Health & Fitness,2023-02-14,43.97
28/08/2023,Lidl 6215 BRAY,-?45.57,Groceries,2023-08-28,45.57
26/10/2023,dunnes stores bray,39.50,Groceries,2023-10-26,39.5
2023-09-18,Starbucks Coffee #1066,-3.80,Dining & Takeaway,2023-09-18,3.8
2024-10-23,steam games purchase,-?20.55,Entertainment & Subscriptions,2024-10-23,20.55
2024-04-28,SHELL PETROL 6007,-2.40,Transport,2024-04-28,2.4
2024-06-03,asos.com orders,-?10.88,Shopping,2024-06-03,10.88
2024-03-16,decathlon sports ireland,10.00,Shopping,2024-03-16,10.0
"Jan 02, 2023",FLYEfit Gym Monthly DD,-52.50,Health & Fitness,2023-01-02,52.5
2024-05-21,Marks & Spencer Food,?51.28,Groceries,2024-05-21,51.28
22/08/2024,APPLE STORE RETAIL,91.08 EUR,Shopping,2024-08-22,91.08
2023-10-29,  Dentist Clinic Dublin   ,85.19,Health & Fitness,2023-10-29,85.19
02/06/2023,  Tesco Express   ,-60.05,Groceries,2023-06-02,60.05
2023.04.20,playstation network 4079,-?11.87,Entertainment & Subscriptions,2023-04-20,11.87
2025.02.01,,?4.65,Dining & Takeaway,2025-02-01,4.65
2024-07-05,Costa Coffee CORK,-?48.71,Dining & Takeaway,2024-07-05,48.71
2024.10.17,ELECTRIC IRELAND DD,-44.98,Utilities & Bills,2024-10-17,44.98
2024-07-17,  SPAR EXPRESS LIMERICK   ,8.50,Groceries,2024-07-17,8.5
2024-03-29,lidl ireland,-48.73,Groceries,2024-03-29,48.73
"Jan 12, 2023",THE LOCAL PUB & GRILL,-11.28,Dining & Takeaway,2023-01-12,11.28
2024-09-01,LIDL IRELAND,63.58,Groceries,2024-09-01,63.58
2024-06-20,Applegreen Motorway Services,-?24.10,Transport,2024-06-20,24.1
2024-12-26,Lidl 2745 LIMERICK,-70.23,Groceries,2024-12-26,70.23
2024-12-16,YOUTUBE PREMIUM,-?16.99,Entertainment & Subscriptions,2024-12-16,16.99
2025-02-17,PENNEYS PRIMARK CORK,-78.89,Shopping,2025-02-17,78.89
21/10/2024,  TESCO EXTRA BRAY   ,-?60.10,Groceries,2024-10-21,60.1
2024-02-25,,-?102.23,Utilities & Bills,2024-02-25,102.23
2024-05-18,Tesco Express,-?75.66,Groceries,2024-05-18,75.66
"Jul 08, 2024",PureGym Direct Debit,55.61,Health & Fitness,2024-07-08,55.61
02/02/2025,DUNNES STORES CORK,77.81,Groceries,2025-02-02,77.81
"Dec 31, 2023",Nandos DUNDALK,446.34,Dining & Takeaway,2023-12-31,446.34
2023-10-01,APPLE.COM/BILL,?5.79,Entertainment & Subscriptions,2023-10-01,5.79
2025-04-08,netflix.com monthly,-10.39,Entertainment & Subscriptions,2025-04-08,10.39
2023-02-14,Irish Water Direct Debit,-36.30,Utilities & Bills,2023-02-14,36.3
2023.05.27,,-?60.82,Dining & Takeaway,2023-05-27,60.82
17/11/2023,TESCO EXTRA DUBLIN,-102.25,Groceries,2023-11-17,102.25
2023-01-17,sky ireland tv & broadband,,Utilities & Bills,2023-01-17,170.03
2023-07-23,Physiotherapy Care Dublin,-?44.52,Health & Fitness,2023-07-23,44.52
2023-07-07,lidl ireland,-73.93,Groceries,2023-07-07,73.93
"Dec 27, 2024",,?58.37,Groceries,2024-12-27,58.37
2023-10-04,Boojum Burrito KILKENNY,3.80 EUR,Dining & Takeaway,2023-10-04,3.8
"Jan 01, 2024",,-?76.91,Groceries,2024-01-01,76.91
2024-07-06,  DELIVEROO.IE *7666   ,-44.50,Dining & Takeaway,2024-07-06,44.5
2023-06-09,TFI Leap Card Topup,-37.00,Transport,2023-06-09,37.0
2023-08-21,APPLE STORE RETAIL,-?101.18,Shopping,2023-08-21,101.18
2025-06-23,AMZN PRIME MEMBER,-6.49,Entertainment & Subscriptions,2025-06-23,6.49
2024-08-17,ODEON CINEMAS CORK,,Entertainment & Subscriptions,2024-08-17,17.97
2024-10-02,just eat 9167,-41.44,Dining & Takeaway,2024-10-02,41.44
24/09/2023,Gourmet Burger Kitchen,-25.71,Dining & Takeaway,2023-09-24,25.71
20/03/2023,FREE NOW TAXI DUBLIN,-?15.99,Transport,2023-03-20,15.99
2024-09-01,AMZN PRIME MEMBER,?16.55,Entertainment & Subscriptions,2024-09-01,16.55
2025-02-07,Decathlon Sports Ireland,-?54.90,Shopping,2025-02-07,54.9
2023.01.18,  Tesco Express   ,-80.91,Groceries,2023-01-18,80.91
2025-04-15,  DUNNES STORES LIMERICK   ,?34.74,Groceries,2025-04-15,34.74
27/12/2024,ALDI STORE 6036,-92.77,Groceries,2024-12-27,92.77
2024-08-13,TK MAXX DUBLIN,-?86.08,Shopping,2024-08-13,86.08
2024-04-19,Gourmet Burger Kitchen,?70.05,Dining & Takeaway,2024-04-19,70.05
21/03/2025,  Tesco Store #8093   ,-48.59,Groceries,2025-03-21,48.59
2023-11-24,  SuperValu DUNDALK   ,-?53.06,Groceries,2023-11-24,53.06
2025-06-11,,10.60 EUR,Transport,2025-06-11,10.6
2023-07-27,APPLE STORE RETAIL,-?106.14,Shopping,2023-07-27,106.14
2024-11-16,IKEA DUBLIN STORE,-55.36,Shopping,2024-11-16,55.36
2024.01.22,dunnes stores dublin,?68.30,Groceries,2024-01-22,68.3
2024-11-18,DISNEY PLUS MONTHLY,-4.99,Entertainment & Subscriptions,2024-11-18,4.99
2023-05-04,Bord Gais Energy DD,78.56 EUR,Utilities & Bills,2023-05-04,78.56
2024-10-19,TESCO EXTRA GALWAY,-112.40,Groceries,2024-10-19,112.4
2024.07.09,just eat 5509,32.94 EUR,Dining & Takeaway,2024-07-09,32.94
"Jul 18, 2024",SPAR EXPRESS BRAY,?64.83,Groceries,2024-07-18,64.83
13/04/2023,Gourmet Burger Kitchen,32.54,Dining & Takeaway,2023-04-13,32.54
2024-12-02,netflix.com monthly,-?28.28,Entertainment & Subscriptions,2024-12-02,28.28
08/05/2024,,48.02,Transport,2024-05-08,48.02
10/02/2025,IKEA DUBLIN STORE,-?33.59,Shopping,2025-02-10,33.59
2023-10-10,ALDI STORE 9840,56.91,Groceries,2023-10-10,56.91
2025-01-18,  SHELL PETROL 2617   ,-2.40,Transport,2025-01-18,2.4
2024-07-29,  Gourmet Burger Kitchen   ,-3.80,Dining & Takeaway,2024-07-29,3.8
2025-05-30,leap card auto topup,-?2.40,Transport,2025-05-30,2.4
2023-08-31,SPAR EXPRESS DUNDALK,-37.32,Groceries,2023-08-31,37.32
2023-06-06,Insomnia Coffee Co,-14.94,Dining & Takeaway,2023-06-06,14.94
04/04/2025,SuperValu BRAY,?81.64,Groceries,2025-04-04,81.64
2024-10-14,Aldi Store 1176,-?28.50,Groceries,2024-10-14,28.5
"Dec 26, 2024",BOOTS PHARMACY DUBLIN,-?173.90,Shopping,2024-12-26,173.9
2023-05-29,Tesco Store #3568,-73.21,Groceries,2023-05-29,73.21
"Apr 07, 2023",FREE NOW TAXI DUBLIN,-31.36,Transport,2023-04-07,31.36
2023-07-14,ZARA IRELAND SWORDS,-?76.45,Shopping,2023-07-14,76.45
06/05/2023,FREE NOW TAXI DUBLIN,?31.45,Transport,2023-05-06,31.45
2024-10-31,Dominos Pizza DUBLIN,-47.01,Dining & Takeaway,2024-10-31,47.01
2024-09-06,apple store retail,-71.77,Shopping,2024-09-06,71.77
2023-05-27,,-99.39,Dining & Takeaway,2023-05-27,99.39
2025-02-15,Nandos CORK,-4.74,Dining & Takeaway,2025-02-15,4.74
24/09/2023,  SuperValu GALWAY   ,-?37.36,Groceries,2023-09-24,37.36
2025.03.30,Physiotherapy Care Dublin,-41.20,Health & Fitness,2025-03-30,41.2
2025-04-10,Dentist Clinic Dublin,-?48.03,Health & Fitness,2025-04-10,48.03
15/02/2024,Irish Water Direct Debit,-93.91,Utilities & Bills,2024-02-15,93.91
2023-05-28,DELIVEROO.IE *8543,-51.49,Dining & Takeaway,2023-05-28,51.49
2023-03-20,Applegreen Motorway Services,-?34.43,Transport,2023-03-20,34.43
"Mar 21, 2023",Lidl 4946 DUBLIN,-?69.24,Groceries,2023-03-21,69.24
31/05/2025,Brown Thomas Dublin,-?47.38,Shopping,2025-05-31,47.38
16/11/2024,physiotherapy care dublin,-39.87,Health & Fitness,2024-11-16,39.87
2024-05-05,Penneys Primark Bray,114.57 EUR,Shopping,2024-05-05,114.57
2024-08-14,Boojum Burrito KILKENNY,-23.52,Dining & Takeaway,2024-08-14,23.52
2024-01-29,Boojum Burrito DUNDALK,?32.50,Dining & Takeaway,2024-01-29,32.5
2023-05-25,JUST EAT 2073,-33.20,Dining & Takeaway,2023-05-25,33.2
13/07/2024,  LIDL IRELAND   ,-106.83,Groceries,2024-07-13,106.83
2023-05-10,Nandos DUNDALK,-32.19,Dining & Takeaway,2023-05-10,32.19
2023-01-08,Nandos CORK,?25.47,Dining & Takeaway,2023-01-08,25.47
2023-12-16,McDonalds LIMERICK,-35.55,Dining & Takeaway,2023-12-16,35.55
2023-03-15,DUBLIN BUS 8247,?16.33,Transport,2023-03-15,16.33
2024-10-28,ALDI IRELAND GMBH,82.97,Groceries,2024-10-28,82.97
2023-06-28,  Gym Plus Membership   ,?50.99,Health & Fitness,2023-06-28,50.99
2024-02-29,SuperValu CORK,-?35.88,Groceries,2024-02-29,35.88
"Jul 16, 2023",  DELIVEROO.IE *8775   ,?55.40,Dining & Takeaway,2023-07-16,55.4
2023-12-29,  Gourmet Burger Kitchen   ,57.39,Dining & Takeaway,2023-12-29,57.39
2024.09.13,  Costa Coffee KILKENNY   ,-26.16,Dining & Takeaway,2024-09-13,26.16
2023-09-30,AMZN Mktp UK*1943,-10.00,Shopping,2023-09-30,10.0
15/08/2024,Amzn Prime Member,30.77 EUR,Entertainment & Subscriptions,2024-08-15,30.77
2023-09-04,ALDI STORE 4449,-24.02,Groceries,2023-09-04,24.02
2024-04-29,DUNNES STORES KILKENNY,42.24,Groceries,2024-04-29,42.24
2023.01.06,ALDI IRELAND GMBH,-38.25,Groceries,2023-01-06,38.25
11/01/2023,Bord Gais Energy DD,-?112.41,Utilities & Bills,2023-01-11,112.41
2023.10.06,LIDL IRELAND,-76.43,Groceries,2023-10-06,76.43
16/04/2024,ASOS.COM ORDERS,-169.10,Shopping,2024-04-16,169.1
07/02/2025,ALDI IRELAND GMBH,-86.41,Groceries,2025-02-07,86.41
2024-07-30,SuperValu DUNDALK,-?33.71,Groceries,2024-07-30,33.71
"Apr 02, 2024",Dart Ticket Machine,-2.40,Transport,2024-04-02,2.4
2023-06-27,BOOTS PHARMACY KILKENNY,137.98,Shopping,2023-06-27,137.98
2024-04-03,the local pub & grill,?50.58,Dining & Takeaway,2024-04-03,50.58
2023-05-24,Gourmet Burger Kitchen,42.97 EUR,Dining & Takeaway,2023-05-24,42.97
2023-02-07,Insomnia Coffee Co,-?28.81,Dining & Takeaway,2023-02-07,28.81
2025-01-10,Applegreen Motorway Services,?9.25,Transport,2025-01-10,9.25
14/01/2025,  Gourmet Burger Kitchen   ,-10.84,Dining & Takeaway,2025-01-14,10.84
09/08/2023,Shell Petrol 7492,-45.24,Transport,2023-08-09,45.24
"Oct 12, 2024",Marks & Spencer Food,-?12.61,Groceries,2024-10-12,12.61
22/06/2025,dominos pizza dublin,-17.12,Dining & Takeaway,2025-06-22,17.12
2024-04-09,aldi ireland gmbh,-?72.32,Groceries,2024-04-09,72.32
2024-11-04,aldi ireland gmbh,?40.81,Groceries,2024-11-04,40.81
2025-01-14,apple.com/bill,-28.15,Entertainment & Subscriptions,2025-01-14,28.15
18/08/2023,Nandos DUNDALK,18.71 EUR,Dining & Takeaway,2023-08-18,18.71
2025-05-14,Lidl 4530 BRAY,-?52.53,Groceries,2025-05-14,52.53
2023-07-01,Nandos SWORDS,-76.59,Dining & Takeaway,2023-07-01,76.59
2023-10-09,Gourmet Burger Kitchen,-?3.80,Dining & Takeaway,2023-10-09,3.8
2024-08-31,ALDI IRELAND GMBH,-46.80,Groceries,2024-08-31,46.8
31/01/2023,circle k bray,?4.69,Transport,2023-01-31,4.69
2023-01-02,Boojum Burrito CORK,-46.75,Dining & Takeaway,2023-01-02,46.75
2025-05-13,  Nandos CORK   ,-?30.01,Dining & Takeaway,2025-05-13,30.01
"May 07, 2024",youtube premium,?25.71,Entertainment & Subscriptions,2024-05-07,25.71
02/01/2023,  THE LOCAL PUB & GRILL   ,?36.77,Dining & Takeaway,2023-01-02,36.77
2024-03-13,Dublin Bus 5705,9.84 EUR,Transport,2024-03-13,9.84
18/04/2025,ODEON CINEMAS BRAY,-4.99,Entertainment & Subscriptions,2025-04-18,4.99
2025-02-13,  Lidl 7515 DUBLIN   ,-23.89,Groceries,2025-02-13,23.89
04/12/2024,The Local Pub & Grill,-20.10,Dining & Takeaway,2024-12-04,20.1
2025-04-12,Nandos DUBLIN,?48.34,Dining & Takeaway,2025-04-12,48.34
10/01/2023,Holland & Barrett SWORDS,-56.91,Health & Fitness,2023-01-10,56.91
2024-09-02,nandos bray,-19.20,Dining & Takeaway,2024-09-02,19.2
11/02/2023,McDonalds BRAY,-18.19,Dining & Takeaway,2023-02-11,18.19
2024-04-29,Aldi Ireland Gmbh,-?71.32,Groceries,2024-04-29,71.32
2025-06-22,,?11.04,Dining & Takeaway,2025-06-22,11.04
2023-07-22,  Council Tax Payment   ,-94.38,Utilities & Bills,2023-07-22,94.38
2023-06-28,just eat 1258,-3.80,Dining & Takeaway,2023-06-28,3.8
2024-09-25,SuperValu GALWAY,72.20 EUR,Groceries,2024-09-25,72.2
2024-02-13,TESCO EXTRA GALWAY,91.83,Groceries,2024-02-13,91.83
2023-05-21,supervalu swords,-?36.65,Groceries,2023-05-21,36.65
21/06/2023,Tesco Store #2062,-?90.70,Groceries,2023-06-21,90.7
2023-11-16,Council Tax Payment,-85.45,Utilities & Bills,2023-11-16,85.45
2024-10-26,SuperValu DUBLIN,-76.40,Groceries,2024-10-26,76.4
27/09/2023,Starbucks Coffee #9502,-25.95,Dining & Takeaway,2023-09-27,25.95
2023.07.25,Irish Water Direct Debit,-?93.81,Utilities & Bills,2023-07-25,93.81
2024-04-08,  BOOTS PHARMACY DUBLIN   ,114.66,Shopping,2024-04-08,114.66
2023-12-08,Applegreen Motorway Services,-2.40,Transport,2023-12-08,2.4
2023-08-16,ALDI IRELAND GMBH,-68.97,Groceries,2023-08-16,68.97
2025-01-20,Boojum Burrito SWORDS,-3.80,Dining & Takeaway,2025-01-20,3.8
2024-05-27,insomnia coffee co,-?15.90,Dining & Takeaway,2024-05-27,15.9
2024.07.13,SPAR EXPRESS LIMERICK,-74.83,Groceries,2024-07-13,74.83
"May 28, 2025",playstation network 9054,-24.97,Entertainment & Subscriptions,2025-05-28,24.97
2023-11-24,  SPAR EXPRESS DUBLIN   ,?57.62,Groceries,2023-11-24,57.62
2023-04-13,APPLE STORE RETAIL,-103.23,Shopping,2023-04-13,103.23
"Dec 29, 2023",  Nandos DUNDALK   ,-37.92,Dining & Takeaway,2023-12-29,37.92
13/04/2025,DAA DUTY FREE,-111.22,Travel,2025-04-13,111.22
2024-01-20,tesco store #2269,-31.41,Groceries,2024-01-20,31.41
2023-07-16,playstation network 4616,39.88,Entertainment & Subscriptions,2023-07-16,39.88
2023-08-09,UBER *TRIP 3344,-33.22,Transport,2023-08-09,33.22
2023-04-19,tesco extra kilkenny,?20.49,Groceries,2023-04-19,20.49
2023-07-19,Starbucks Coffee #3236,-?20.25,Dining & Takeaway,2023-07-19,20.25
28/04/2025,PLAYSTATION NETWORK 9311,-?4.99,Entertainment & Subscriptions,2025-04-28,4.99
08/09/2024,DART TICKET MACHINE,-?17.70,Transport,2024-09-08,17.7
2025-03-12,IRISH RAIL ONLINE,-?29.20,Transport,2025-03-12,29.2
2023-04-13,Tesco Extra Cork,-19.86,Groceries,2023-04-13,19.86
04/06/2024,IKEA DUBLIN STORE,-94.46,Shopping,2024-06-04,94.46
27/04/2023,Irish Water Direct Debit,-35.00,Utilities & Bills,2023-04-27,35.0
2023-11-09,Asos.Com Orders,-89.64,Shopping,2023-11-09,89.64
27/05/2025,TESCO EXTRA DUNDALK,-12.29,Groceries,2025-05-27,12.29
